Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2021","2021","TJ","1005","E","Estimated value"
"BE","Bioenergy","860","Uzbekistan","5852","Energy production","6525","Fuelwood","2022","2022","TJ","1026","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2012","2012","TJ","35687","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2013","2013","TJ","39186","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2014","2014","TJ","40053","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2015","2015","TJ","34609","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2016","2016","TJ","33536","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2017","2017","TJ","34667","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2018","2018","TJ","35923","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2019","2019","TJ","37179","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2020","2020","TJ","38519","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2021","2021","TJ","48781","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","170","Bagasse","2022","2022","TJ","53338","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2012","2012","TJ","35687","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2013","2013","TJ","39186","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2014","2014","TJ","40053","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2015","2015","TJ","34609","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2016","2016","TJ","33536","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2017","2017","TJ","34667","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2018","2018","TJ","35923","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2019","2019","TJ","37179","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2020","2020","TJ","38519","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2021","2021","TJ","48781","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","170","Bagasse","2022","2022","TJ","53338","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2012","2012","TJ","188","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2013","2013","TJ","281","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2014","2014","TJ","375","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2015","2015","TJ","469","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2016","2016","TJ","563","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2017","2017","TJ","670","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2018","2018","TJ","3216","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2019","2019","TJ","3270","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2020","2020","TJ","2653","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2021","2021","TJ","489","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6520","Biogasoline","2022","2022","TJ","833","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2012","2012","TJ","188","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2013","2013","TJ","281","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2014","2014","TJ","375","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2015","2015","TJ","469","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2016","2016","TJ","563","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2017","2017","TJ","686","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2018","2018","TJ","3243","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2019","2019","TJ","3350","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2020","2020","TJ","2680","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2021","2021","TJ","504","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6520","Biogasoline","2022","2022","TJ","504","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","17552","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","17730","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","9410","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","9410","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","4543","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","5723","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","9588","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","10060","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","4772","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","4531","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","4700","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2012","2012","TJ","17552","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2013","2013","TJ","17730","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2014","2014","TJ","9410","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2015","2015","TJ","9410","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2016","2016","TJ","4543","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2017","2017","TJ","5723","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2018","2018","TJ","9588","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2019","2019","TJ","10060","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2020","2020","TJ","8541","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2021","2021","TJ","9005","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6524","Charcoal","2022","2022","TJ","10419","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","567992","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","568854","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","569517","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","552093","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","381273","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","348318","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","145029","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","150342","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","108354","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","196835","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","196358","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2012","2012","TJ","617583","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2013","2013","TJ","618527","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2014","2014","TJ","619255","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2015","2015","TJ","602389","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2016","2016","TJ","452700","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2017","2017","TJ","362700","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2018","2018","TJ","230735","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2019","2019","TJ","223240","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2020","2020","TJ","172915","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2021","2021","TJ","208994","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6525","Fuelwood","2022","2022","TJ","187411","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","44045","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","66068","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","88090","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","110112","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","132135","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","129162","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","121961","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","118026","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","103623","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","153341","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","163682","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","44045","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","66068","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","88090","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","110112","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","132135","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","129162","E","Estimated value"
"BE","Bioenergy","704","Viet Nam","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","121961","E","Estimated value"
